fecha,release_version
2016-10-21 02:38:00,1.231.87.0
2016-10-31 20:02:00,1.231.870.0
2016-10-31 21:41:00,1.231.873.0
2016-10-31 23:29:00,1.231.881.0
2016-11-01 01:02:00,1.231.887.0
2016-11-01 02:45:00,1.231.890.0
2016-11-01 04:25:00,1.231.893.0
2016-11-01 06:15:00,1.231.896.0
2016-11-01 07:47:00,1.231.901.0
2016-11-01 09:28:00,1.231.903.0
2016-11-01 11:26:00,1.231.908.0
2016-11-01 15:02:00,1.231.917.0
2016-11-01 16:45:00,1.231.922.0
2016-11-01 18:25:00,1.231.924.0
2016-11-01 20:06:00,1.231.930.0
2016-11-01 21:44:00,1.231.936.0
2016-10-21 04:19:00,1.231.94.0
2016-11-01 23:30:00,1.231.942.0
2016-11-02 01:05:00,1.231.948.0
2016-11-02 02:48:00,1.231.953.0
2016-11-02 04:28:00,1.231.959.0
2016-11-02 06:12:00,1.231.964.0
2016-10-21 05:59:00,1.231.97.0
2016-11-02 09:32:00,1.231.977.0
2016-11-02 11:22:00,1.231.992.0
2016-11-30 22:14:00,1.233.1001.0
2016-12-01 00:11:00,1.233.1009.0
2016-12-01 04:07:00,1.233.1027.0
2016-12-01 16:00:00,1.233.1090.0
2016-12-01 17:55:00,1.233.1099.0
2016-12-01 20:05:00,1.233.1111.0
2016-12-01 21:51:00,1.233.1119.0
2016-11-19 12:12:00,1.233.112.0
2016-12-01 23:48:00,1.233.1128.0
2016-12-02 01:47:00,1.233.1137.0
2016-12-02 07:44:00,1.233.1158.0
2016-12-02 11:31:00,1.233.1176.0
2016-12-02 13:26:00,1.233.1185.0
2016-11-19 14:14:00,1.233.119.0
2016-12-02 15:25:00,1.233.1190.0
2016-12-02 17:21:00,1.233.1198.0
2016-12-02 19:19:00,1.233.1206.0
2016-12-02 21:13:00,1.233.1211.0
2016-12-03 07:24:00,1.233.1253.0
2016-12-03 09:25:00,1.233.1257.0
2016-11-19 16:13:00,1.233.126.0
2016-12-03 11:27:00,1.233.1263.0
2016-12-03 18:40:00,1.233.1284.0
2016-12-03 19:47:00,1.233.1287.0
2016-12-03 21:48:00,1.233.1294.0
2016-12-03 23:40:00,1.233.1301.0
2016-12-04 01:54:00,1.233.1307.0
2016-11-19 18:21:00,1.233.131.0
2016-12-04 03:32:00,1.233.1316.0
2016-12-04 05:31:00,1.233.1323.0
2016-12-04 07:25:00,1.233.1332.0
2016-12-04 11:21:00,1.233.1343.0
2016-12-04 13:17:00,1.233.1349.0
2016-12-04 15:14:00,1.233.1355.0
2016-12-04 17:11:00,1.233.1357.0
2016-11-19 20:07:00,1.233.136.0
2016-12-04 19:05:00,1.233.1360.0
2016-12-04 21:01:00,1.233.1369.0
2016-12-04 22:59:00,1.233.1372.0
2016-12-05 00:58:00,1.233.1374.0
2016-12-05 02:50:00,1.233.1380.0
2016-12-05 04:48:00,1.233.1386.0
2016-12-05 06:50:00,1.233.1393.0
2016-11-18 05:43:00,1.233.14.0
2016-12-05 08:46:00,1.233.1403.0
2016-12-05 10:44:00,1.233.1408.0
2016-12-05 12:42:00,1.233.1417.0
2016-12-05 14:40:00,1.233.1424.0
2016-12-05 16:42:00,1.233.1429.0
2016-12-05 18:37:00,1.233.1438.0
2016-12-05 20:33:00,1.233.1442.0
2016-11-20 01:52:00,1.233.148.0
2016-12-06 13:45:00,1.233.1497.0
2016-12-06 15:49:00,1.233.1505.0
2016-12-06 19:01:00,1.233.1519.0
2016-12-06 21:18:00,1.233.1524.0
2016-11-20 03:46:00,1.233.154.0
2016-12-07 00:44:00,1.233.1547.0
2016-11-20 05:42:00,1.233.155.0
2016-12-07 05:42:00,1.233.1564.0
2016-12-07 06:36:00,1.233.1569.0
2016-12-07 08:35:00,1.233.1576.0
2016-12-07 12:27:00,1.233.1594.0
2016-12-07 14:26:00,1.233.1601.0
2016-11-20 07:49:00,1.233.161.0
2016-12-07 18:24:00,1.233.1619.0
2016-12-07 20:20:00,1.233.1627.0
2016-12-07 22:16:00,1.233.1637.0
2016-11-20 09:37:00,1.233.165.0
2016-12-08 02:09:00,1.233.1654.0
2016-12-08 04:06:00,1.233.1663.0
2016-12-08 07:59:00,1.233.1679.0
2016-11-20 11:44:00,1.233.168.0
2016-12-08 09:57:00,1.233.1718.0
2016-11-20 13:27:00,1.233.172.0
2016-12-08 11:53:00,1.233.1724.0
2016-12-08 13:52:00,1.233.1732.0
2016-12-08 15:49:00,1.233.1739.0
2016-12-08 17:45:00,1.233.1746.0
2016-12-08 19:42:00,1.233.1752.0
2016-12-08 21:40:00,1.233.1759.0
2016-12-09 00:56:00,1.233.1768.0
2016-11-20 15:23:00,1.233.177.0
2016-12-09 02:38:00,1.233.1777.0
2016-12-09 03:51:00,1.233.1783.0
2016-12-09 09:32:00,1.233.1808.0
2016-11-20 17:19:00,1.233.181.0
2016-12-09 13:23:00,1.233.1822.0
2016-12-09 15:32:00,1.233.1830.0
2016-12-09 17:26:00,1.233.1838.0
2016-11-20 19:18:00,1.233.184.0
2016-12-09 19:24:00,1.233.1845.0
2016-12-09 21:26:00,1.233.1854.0
2016-12-10 05:16:00,1.233.1886.0
2016-12-10 07:16:00,1.233.1893.0
2016-12-10 09:11:00,1.233.1899.0
2016-12-10 11:17:00,1.233.1907.0
2016-12-10 14:26:00,1.233.1912.0
2016-12-10 15:37:00,1.233.1921.0
2016-12-10 17:10:00,1.233.1929.0
2016-12-10 19:06:00,1.233.1934.0
2016-11-20 23:09:00,1.233.194.0
2016-12-10 20:56:00,1.233.1940.0
2016-12-10 22:53:00,1.233.1946.0
2016-11-21 01:07:00,1.233.195.0
2016-12-11 00:49:00,1.233.1951.0
2016-12-11 02:46:00,1.233.1958.0
2016-12-11 04:44:00,1.233.1964.0
2016-12-11 06:44:00,1.233.1967.0
2016-12-11 08:37:00,1.233.1970.0
2016-12-11 10:38:00,1.233.1973.0
2016-12-11 14:32:00,1.233.1981.0
2016-12-11 16:30:00,1.233.1984.0
2016-12-11 18:30:00,1.233.1990.0
2016-12-11 20:27:00,1.233.1996.0
2016-11-21 03:03:00,1.233.200.0
2016-12-11 22:25:00,1.233.2001.0
2016-12-12 00:23:00,1.233.2008.0
2016-11-21 04:59:00,1.233.201.0
2016-12-12 02:17:00,1.233.2014.0
2016-12-12 04:15:00,1.233.2019.0
2016-11-21 06:59:00,1.233.202.0
2016-12-12 06:13:00,1.233.2025.0
2016-12-12 10:08:00,1.233.2039.0
2016-12-12 14:06:00,1.233.2056.0
2016-12-12 16:01:00,1.233.2064.0
2016-12-12 18:00:00,1.233.2072.0
2016-12-12 19:57:00,1.233.2078.0
2016-12-12 21:55:00,1.233.2085.0
2016-12-12 23:52:00,1.233.2092.0
2016-12-13 01:48:00,1.233.2098.0
2016-11-18 07:34:00,1.233.21.0
2016-12-13 03:47:00,1.233.2105.0
2016-12-13 05:47:00,1.233.2109.0
2016-12-13 07:44:00,1.233.2114.0
2016-11-21 08:55:00,1.233.216.0
2016-12-14 03:44:00,1.233.2197.0
2016-12-14 05:46:00,1.233.2202.0
2016-12-14 07:45:00,1.233.2210.0
2016-12-14 09:35:00,1.233.2217.0
2016-12-14 13:35:00,1.233.2236.0
2016-12-14 15:37:00,1.233.2244.0
2016-12-14 17:34:00,1.233.2253.0
2016-12-14 19:30:00,1.233.2263.0
2016-12-14 21:26:00,1.233.2270.0
2016-12-15 01:20:00,1.233.2285.0
2016-12-15 07:07:00,1.233.2306.0
2016-12-15 09:06:00,1.233.2312.0
2016-12-15 12:15:00,1.233.2317.0
2016-11-21 16:34:00,1.233.233.0
2016-11-21 18:28:00,1.233.237.0
2016-12-16 00:48:00,1.233.2374.0
2016-12-16 06:49:00,1.233.2396.0
2016-12-16 08:43:00,1.233.2404.0
2016-12-16 10:35:00,1.233.2411.0
2016-12-16 14:33:00,1.233.2426.0
2016-12-16 16:29:00,1.233.2434.0
2016-11-21 20:26:00,1.233.245.0
2016-12-16 22:19:00,1.233.2458.0
2016-12-17 02:14:00,1.233.2473.0
2016-12-17 04:16:00,1.233.2482.0
2016-12-17 06:12:00,1.233.2491.0
2016-12-18 00:09:00,1.233.2562.0
2016-12-18 01:57:00,1.233.2572.0
2016-12-18 03:53:00,1.233.2579.0
2016-12-18 05:51:00,1.233.2589.0
2016-12-18 07:51:00,1.233.2597.0
2016-12-18 15:41:00,1.233.2628.0
2016-12-18 18:19:00,1.233.2636.0
2016-12-18 19:38:00,1.233.2644.0
2016-12-18 21:38:00,1.233.2651.0
2016-12-18 23:35:00,1.233.2659.0
2016-12-19 03:32:00,1.233.2671.0
2016-12-19 07:28:00,1.233.2717.0
2016-12-19 11:26:00,1.233.2733.0
2016-12-19 15:20:00,1.233.2750.0
2016-12-19 17:21:00,1.233.2756.0
2016-12-19 21:14:00,1.233.2771.0
2016-11-22 05:32:00,1.233.278.0
2016-12-19 23:12:00,1.233.2780.0
2016-12-20 01:09:00,1.233.2789.0
2016-12-20 03:07:00,1.233.2797.0
2016-12-20 07:02:00,1.233.2813.0
2016-12-20 09:09:00,1.233.2820.0
2016-12-20 11:08:00,1.233.2828.0
2016-12-20 15:29:00,1.233.2845.0
2016-11-22 07:28:00,1.233.285.0
2016-12-20 17:26:00,1.233.2851.0
2016-12-20 19:22:00,1.233.2860.0
2016-12-20 21:23:00,1.233.2865.0
2016-12-20 23:20:00,1.233.2872.0
2016-12-21 01:15:00,1.233.2880.0
2016-12-21 03:13:00,1.233.2888.0
2016-12-21 05:14:00,1.233.2894.0
2016-11-18 09:38:00,1.233.29.0
2016-12-21 07:11:00,1.233.2902.0
2016-12-21 09:10:00,1.233.2911.0
2016-12-21 11:07:00,1.233.2919.0
2016-12-21 13:09:00,1.233.2927.0
2016-12-21 15:06:00,1.233.2933.0
2016-11-22 09:24:00,1.233.294.0
2016-12-21 17:04:00,1.233.2941.0
2016-12-21 19:02:00,1.233.2948.0
2016-12-21 21:03:00,1.233.2955.0
2016-12-21 22:55:00,1.233.2963.0
2016-12-22 00:57:00,1.233.2971.0
2016-11-22 11:26:00,1.233.303.0
2016-12-22 14:05:00,1.233.3051.0
2016-12-22 16:04:00,1.233.3058.0
2016-12-22 18:05:00,1.233.3066.0
2016-12-23 05:24:00,1.233.3112.0
2016-12-23 06:23:00,1.233.3122.0
2016-12-23 13:55:00,1.233.3154.0
2016-12-23 15:55:00,1.233.3162.0
2016-12-23 18:03:00,1.233.3169.0
2016-12-23 20:02:00,1.233.3178.0
2016-12-23 22:01:00,1.233.3189.0
2016-12-23 23:54:00,1.233.3197.0
2016-12-24 01:52:00,1.233.3200.0
2016-12-24 04:01:00,1.233.3203.0
2016-12-24 05:44:00,1.233.3205.0
2016-12-24 07:45:00,1.233.3209.0
2016-12-24 09:46:00,1.233.3214.0
2016-12-24 11:40:00,1.233.3217.0
2016-12-24 13:39:00,1.233.3218.0
2016-12-24 15:39:00,1.233.3222.0
2016-12-24 17:37:00,1.233.3224.0
2016-12-24 19:39:00,1.233.3227.0
2016-12-24 21:36:00,1.233.3230.0
2016-11-22 13:46:00,1.233.325.0
2016-12-25 09:25:00,1.233.3261.0
2016-12-25 11:25:00,1.233.3266.0
2016-12-25 13:25:00,1.233.3272.0
2016-12-25 15:23:00,1.233.3276.0
2016-12-25 17:24:00,1.233.3279.0
2016-12-25 19:23:00,1.233.3284.0
2016-12-26 10:23:00,1.233.3312.0
2016-12-26 12:22:00,1.233.3315.0
2016-12-26 14:20:00,1.233.3319.0
2016-11-22 15:43:00,1.233.332.0
2016-12-26 16:19:00,1.233.3328.0
2016-12-26 18:22:00,1.233.3331.0
2016-12-26 20:20:00,1.233.3338.0
2016-12-27 02:16:00,1.233.3351.0
2016-12-27 04:16:00,1.233.3353.0
2016-12-27 06:15:00,1.233.3357.0
2016-12-27 08:16:00,1.233.3363.0
2016-12-27 10:15:00,1.233.3370.0
2016-12-27 12:25:00,1.233.3375.0
2016-12-27 14:33:00,1.233.3382.0
2016-12-27 16:31:00,1.233.3388.0
2016-12-27 18:34:00,1.233.3396.0
2016-12-27 20:30:00,1.233.3403.0
2016-12-27 22:30:00,1.233.3409.0
2016-12-28 00:28:00,1.233.3413.0
2016-11-22 17:42:00,1.233.342.0
2016-12-28 04:23:00,1.233.3421.0
2016-12-28 06:25:00,1.233.3427.0
2016-12-28 08:22:00,1.233.3430.0
2016-12-28 10:20:00,1.233.3444.0
2016-12-28 12:52:00,1.233.3457.0
2016-12-28 14:56:00,1.233.3461.0
2016-12-28 16:55:00,1.233.3468.0
2016-12-28 18:54:00,1.233.3477.0
2016-12-28 20:56:00,1.233.3481.0
2016-12-28 22:54:00,1.233.3486.0
2016-11-22 19:36:00,1.233.350.0
2016-12-29 02:58:00,1.233.3524.0
2016-12-29 05:28:00,1.233.3534.0
2016-12-29 07:25:00,1.233.3540.0
2016-12-29 12:25:00,1.233.3556.0
2016-11-22 21:35:00,1.233.356.0
2016-12-29 14:26:00,1.233.3562.0
2016-12-29 16:25:00,1.233.3570.0
2016-12-29 18:21:00,1.233.3576.0
2016-12-29 20:22:00,1.233.3586.0
2016-12-29 22:56:00,1.233.3590.0
2016-12-30 01:01:00,1.233.3594.0
2016-12-30 03:11:00,1.233.3599.0
2016-12-30 05:14:00,1.233.3603.0
2016-12-30 09:20:00,1.233.3613.0
2016-12-30 11:28:00,1.233.3617.0
2016-12-30 13:34:00,1.233.3623.0
2016-12-30 19:46:00,1.233.3641.0
2016-12-30 21:51:00,1.233.3644.0
2016-12-30 23:55:00,1.233.3645.0
2016-12-31 02:00:00,1.233.3649.0
2016-12-31 04:06:00,1.233.3654.0
2016-12-31 06:11:00,1.233.3658.0
2016-12-31 08:16:00,1.233.3662.0
2016-12-31 10:24:00,1.233.3667.0
2016-12-31 12:27:00,1.233.3669.0
2016-12-31 14:31:00,1.233.3671.0
2016-12-31 20:45:00,1.233.3684.0
2016-12-31 22:49:00,1.233.3687.0
2017-01-01 00:55:00,1.233.3693.0
2017-01-01 03:05:00,1.233.3698.0
2016-11-23 01:21:00,1.233.370.0
2017-01-01 05:05:00,1.233.3701.0
2017-01-01 07:12:00,1.233.3703.0
2017-01-01 09:14:00,1.233.3706.0
2017-01-01 19:29:00,1.233.3726.0
2017-01-01 23:00:00,1.233.3735.0
2017-01-02 02:56:00,1.233.3738.0
2017-01-02 04:55:00,1.233.3739.0
2017-01-02 07:36:00,1.233.3743.0
2017-01-02 09:41:00,1.233.3745.0
2017-01-02 11:48:00,1.233.3746.0
2017-01-02 13:51:00,1.233.3747.0
2017-01-02 15:57:00,1.233.3748.0
2017-01-02 22:13:00,1.233.3763.0
2017-01-03 00:16:00,1.233.3764.0
2017-01-03 02:21:00,1.233.3766.0
2017-01-03 06:33:00,1.233.3772.0
2017-01-03 08:40:00,1.233.3774.0
2017-01-03 10:43:00,1.233.3779.0
2017-01-03 12:48:00,1.233.3781.0
2017-01-03 14:56:00,1.233.3784.0
2017-01-03 16:57:00,1.233.3790.0
2017-01-03 19:01:00,1.233.3794.0
2016-11-18 11:27:00,1.233.38.0
2017-01-03 20:54:00,1.233.3801.0
2017-01-03 23:47:00,1.233.3804.0
2017-01-04 00:39:00,1.233.3809.0
2017-01-04 02:41:00,1.233.3817.0
2017-01-04 04:37:00,1.233.3818.0
2017-01-04 10:29:00,1.233.3850.0
2017-01-04 16:35:00,1.233.3874.0
2016-11-23 05:13:00,1.233.388.0
2017-01-04 18:31:00,1.233.3881.0
2017-01-04 21:22:00,1.233.3890.0
2017-01-04 22:28:00,1.233.3898.0
2017-01-05 00:30:00,1.233.3907.0
2017-01-05 05:29:00,1.233.3926.0
2017-01-05 07:26:00,1.233.3935.0
2017-01-05 09:24:00,1.233.3942.0
2016-11-23 07:09:00,1.233.395.0
2017-01-05 11:27:00,1.233.3951.0
2017-01-05 13:21:00,1.233.3952.0
2017-01-05 17:19:00,1.233.4010.0
2016-11-23 09:09:00,1.233.402.0
2017-01-05 19:16:00,1.233.4020.0
2017-01-05 21:12:00,1.233.4026.0
2017-01-05 23:10:00,1.233.4036.0
2017-01-06 07:04:00,1.233.4066.0
2017-01-06 09:06:00,1.233.4073.0
2017-01-06 11:05:00,1.233.4080.0
2017-01-06 13:02:00,1.233.4088.0
2017-01-06 15:03:00,1.233.4096.0
2017-01-06 17:04:00,1.233.4104.0
2017-01-06 19:01:00,1.233.4114.0
2016-11-23 11:01:00,1.233.412.0
2017-01-07 04:29:00,1.233.4151.0
2017-01-07 06:28:00,1.233.4157.0
2017-01-07 08:31:00,1.233.4158.0
2017-01-07 10:23:00,1.233.4161.0
2017-01-07 12:24:00,1.233.4165.0
2017-01-07 14:27:00,1.233.4167.0
2017-01-07 16:20:00,1.233.4172.0
2017-01-07 18:16:00,1.233.4175.0
2017-01-07 20:19:00,1.233.4182.0
2017-01-07 22:13:00,1.233.4189.0
2017-01-08 04:13:00,1.233.4205.0
2017-01-08 06:12:00,1.233.4207.0
2017-01-08 08:09:00,1.233.4211.0
2017-01-08 10:13:00,1.233.4218.0
2017-01-08 14:10:00,1.233.4226.0
2017-01-08 16:05:00,1.233.4232.0
2017-01-08 18:06:00,1.233.4235.0
2017-01-08 20:05:00,1.233.4240.0
2017-01-08 22:04:00,1.233.4244.0
2017-01-09 00:03:00,1.233.4250.0
2017-01-09 02:03:00,1.233.4256.0
2017-01-09 04:01:00,1.233.4265.0
2017-01-09 06:02:00,1.233.4270.0
2017-01-09 07:58:00,1.233.4279.0
2016-11-23 15:02:00,1.233.428.0
2017-01-09 09:58:00,1.233.4285.0
2017-01-09 17:55:00,1.233.4320.0
2016-11-23 16:56:00,1.233.435.0
2016-11-23 18:54:00,1.233.443.0
2016-11-23 20:48:00,1.233.451.0
2016-11-23 22:43:00,1.233.457.0
2016-11-18 13:22:00,1.233.46.0
2016-11-24 00:40:00,1.233.460.0
2016-11-24 02:34:00,1.233.474.0
2016-11-24 04:32:00,1.233.480.0
2016-11-24 06:27:00,1.233.489.0
2016-11-24 08:28:00,1.233.495.0
2016-11-24 10:19:00,1.233.501.0
2016-11-18 15:16:00,1.233.51.0
2016-11-24 14:13:00,1.233.516.0
2016-11-24 18:05:00,1.233.526.0
2016-11-24 20:02:00,1.233.535.0
2016-11-24 22:00:00,1.233.539.0
2016-11-24 23:55:00,1.233.543.0
2016-11-18 17:10:00,1.233.56.0
2016-11-25 09:38:00,1.233.582.0
2016-11-25 11:36:00,1.233.587.0
2016-11-25 13:31:00,1.233.595.0
2016-11-25 15:23:00,1.233.598.0
2016-11-25 17:20:00,1.233.603.0
2016-11-18 19:10:00,1.233.61.0
2016-11-25 19:15:00,1.233.610.0
2016-11-26 01:01:00,1.233.627.0
2016-11-26 04:54:00,1.233.637.0
2016-11-26 06:49:00,1.233.643.0
2016-11-26 09:36:00,1.233.649.0
2016-11-18 21:03:00,1.233.65.0
2016-11-26 10:44:00,1.233.652.0
2016-11-26 12:41:00,1.233.657.0
2016-11-26 16:36:00,1.233.665.0
2016-11-26 18:28:00,1.233.672.0
2016-11-27 06:08:00,1.233.707.0
2016-11-18 23:03:00,1.233.71.0
2016-11-27 08:05:00,1.233.714.0
2016-11-27 10:03:00,1.233.719.0
2016-11-27 15:51:00,1.233.744.0
2016-11-27 17:47:00,1.233.748.0
2016-11-27 23:35:00,1.233.765.0
2016-11-28 01:32:00,1.233.768.0
2016-11-28 03:30:00,1.233.770.0
2016-11-28 05:22:00,1.233.775.0
2016-11-28 07:20:00,1.233.781.0
2016-11-28 09:17:00,1.233.786.0
2016-11-28 11:12:00,1.233.795.0
2016-11-19 02:28:00,1.233.80.0
2016-11-28 13:10:00,1.233.802.0
2016-11-28 15:09:00,1.233.809.0
2016-11-28 17:05:00,1.233.814.0
2016-11-28 19:12:00,1.233.821.0
2016-11-28 21:56:00,1.233.833.0
2016-11-29 03:12:00,1.233.841.0
2016-11-29 05:07:00,1.233.849.0
2016-11-29 07:05:00,1.233.858.0
2016-11-19 04:23:00,1.233.86.0
2016-11-29 09:45:00,1.233.863.0
2016-11-29 10:52:00,1.233.870.0
2016-11-29 13:01:00,1.233.875.0
2016-11-29 15:01:00,1.233.884.0
2016-11-29 17:03:00,1.233.887.0
2016-11-29 18:59:00,1.233.892.0
2016-11-29 20:55:00,1.233.897.0
2016-11-30 00:45:00,1.233.914.0
2016-11-30 02:41:00,1.233.922.0
2016-11-30 06:35:00,1.233.938.0
2016-11-30 08:34:00,1.233.948.0
2016-11-30 10:27:00,1.233.955.0
2016-11-30 12:27:00,1.233.963.0
2016-11-30 14:30:00,1.233.969.0
2016-11-30 16:26:00,1.233.977.0
2016-11-30 18:21:00,1.233.984.0
2016-11-30 20:18:00,1.233.993.0
2017-01-11 00:35:00,1.235.100.0
2017-01-22 20:06:00,1.235.1000.0
2017-01-22 21:50:00,1.235.1005.0
2017-01-23 00:28:00,1.235.1007.0
2017-01-23 01:21:00,1.235.1013.0
2017-01-23 02:57:00,1.235.1017.0
2017-01-23 08:03:00,1.235.1028.0
2017-01-23 09:44:00,1.235.1035.0
2017-01-23 13:07:00,1.235.1047.0
2017-01-23 14:51:00,1.235.1053.0
2017-01-23 16:35:00,1.235.1058.0
2017-01-23 18:11:00,1.235.1063.0
2017-01-23 19:55:00,1.235.1069.0
2017-01-24 02:25:00,1.235.1075.0
2017-01-11 01:34:00,1.235.108.0
2017-01-11 03:14:00,1.235.113.0
2017-01-24 12:51:00,1.235.1132.0
2017-01-24 18:08:00,1.235.1170.0
2017-01-11 04:58:00,1.235.119.0
2017-01-25 02:18:00,1.235.1209.0
2017-01-25 04:00:00,1.235.1217.0
2017-01-11 06:50:00,1.235.126.0
2017-01-25 16:57:00,1.235.1279.0
2017-01-25 18:41:00,1.235.1288.0
2017-01-26 01:22:00,1.235.1318.0
2017-01-26 03:07:00,1.235.1328.0
2017-01-11 08:34:00,1.235.133.0
2017-01-26 04:49:00,1.235.1335.0
2017-01-26 06:26:00,1.235.1343.0
2017-01-26 08:09:00,1.235.1349.0
2017-01-26 09:53:00,1.235.1354.0
2017-01-26 11:36:00,1.235.1362.0
2017-01-26 13:12:00,1.235.1367.0
2017-01-26 14:57:00,1.235.1374.0
2017-01-26 16:35:00,1.235.1380.0
2017-01-26 18:18:00,1.235.1383.0
2017-01-27 05:34:00,1.235.1404.0
2017-01-11 10:06:00,1.235.141.0
2017-01-27 08:44:00,1.235.1416.0
2017-01-27 10:24:00,1.235.1418.0
2017-01-27 14:07:00,1.235.1432.0
2017-01-27 15:34:00,1.235.1438.0
2017-01-27 17:26:00,1.235.1446.0
2017-01-27 19:05:00,1.235.1453.0
2017-01-27 20:55:00,1.235.1460.0
2017-01-11 11:50:00,1.235.149.0
2017-01-28 09:01:00,1.235.1499.0
2017-01-28 10:05:00,1.235.1504.0
2017-01-28 13:53:00,1.235.1510.0
2017-01-28 14:49:00,1.235.1512.0
2017-01-28 16:03:00,1.235.1518.0
2017-01-28 18:18:00,1.235.1519.0
2017-01-28 23:14:00,1.235.1530.0
2017-01-29 01:10:00,1.235.1535.0
2017-01-29 02:55:00,1.235.1538.0
2017-01-29 04:43:00,1.235.1542.0
2017-01-29 06:30:00,1.235.1547.0
2017-01-29 08:22:00,1.235.1552.0
2017-01-11 13:30:00,1.235.156.0
2017-01-29 10:05:00,1.235.1560.0
2017-01-29 13:40:00,1.235.1566.0
2017-01-29 15:19:00,1.235.1570.0
2017-01-29 16:55:00,1.235.1575.0
2017-01-29 18:41:00,1.235.1578.0
2017-01-29 23:22:00,1.235.1592.0
2017-01-30 02:58:00,1.235.1598.0
2017-01-30 04:42:00,1.235.1600.0
2017-01-30 08:15:00,1.235.1615.0
2017-01-11 15:14:00,1.235.163.0
2017-01-30 13:26:00,1.235.1637.0
2017-01-30 15:09:00,1.235.1642.0
2017-01-30 17:04:00,1.235.1648.0
2017-01-30 18:47:00,1.235.1652.0
2017-01-30 20:30:00,1.235.1660.0
2017-01-30 22:24:00,1.235.1663.0
2017-01-11 17:05:00,1.235.168.0
2017-01-31 04:03:00,1.235.1704.0
2017-01-31 05:44:00,1.235.1708.0
2017-01-31 07:37:00,1.235.1715.0
2017-01-31 10:52:00,1.235.1725.0
2017-01-31 12:49:00,1.235.1727.0
2017-01-31 14:40:00,1.235.1735.0
2017-01-11 18:36:00,1.235.174.0
2017-01-31 16:38:00,1.235.1742.0
2017-01-31 18:15:00,1.235.1750.0
2017-01-31 20:06:00,1.235.1758.0
2017-01-31 21:40:00,1.235.1766.0
2017-01-31 23:23:00,1.235.1773.0
2017-02-01 01:11:00,1.235.1780.0
2017-02-01 04:12:00,1.235.1794.0
2017-02-01 07:13:00,1.235.1801.0
2017-02-01 07:46:00,1.235.1805.0
2017-02-01 09:38:00,1.235.1812.0
2017-01-11 20:18:00,1.235.182.0
2017-02-01 11:17:00,1.235.1822.0
2017-02-01 18:16:00,1.235.1851.0
2017-02-01 20:12:00,1.235.1852.0
2017-02-01 21:56:00,1.235.1858.0
2017-01-11 22:05:00,1.235.187.0
2017-02-02 01:16:00,1.235.1873.0
2017-02-02 04:36:00,1.235.1886.0
2017-02-02 06:25:00,1.235.1892.0
2017-02-02 09:33:00,1.235.1905.0
2017-02-02 11:21:00,1.235.1911.0
2017-02-02 13:04:00,1.235.1919.0
2017-02-02 16:35:00,1.235.1929.0
2017-02-02 20:08:00,1.235.1940.0
2017-02-02 21:50:00,1.235.1948.0
2017-01-11 23:43:00,1.235.195.0
2017-02-03 01:11:00,1.235.1961.0
2017-02-03 02:59:00,1.235.1968.0
2017-02-03 04:43:00,1.235.1974.0
2017-02-03 06:22:00,1.235.1980.0
2017-02-03 08:12:00,1.235.1985.0
2017-02-03 10:10:00,1.235.1991.0
2017-02-03 11:58:00,1.235.1997.0
2017-02-03 13:20:00,1.235.2003.0
2017-02-03 15:08:00,1.235.2007.0
2017-02-03 16:54:00,1.235.2012.0
2017-02-03 18:38:00,1.235.2016.0
2017-02-03 20:25:00,1.235.2018.0
2017-01-12 01:39:00,1.235.202.0
2017-02-03 22:06:00,1.235.2025.0
2017-02-04 00:09:00,1.235.2027.0
2017-02-04 01:52:00,1.235.2033.0
2017-02-04 03:42:00,1.235.2038.0
2017-02-04 05:32:00,1.235.2054.0
2017-02-04 07:14:00,1.235.2059.0
2017-02-04 14:15:00,1.235.2078.0
2017-02-04 16:00:00,1.235.2080.0
2017-02-04 19:30:00,1.235.2087.0
2017-01-12 03:11:00,1.235.209.0
2017-02-04 21:22:00,1.235.2094.0
2017-02-04 23:00:00,1.235.2095.0
2017-02-05 00:39:00,1.235.2096.0
2017-02-05 02:19:00,1.235.2103.0
2017-02-05 04:02:00,1.235.2105.0
2017-02-05 05:45:00,1.235.2106.0
2017-02-05 07:35:00,1.235.2109.0
2017-02-05 09:14:00,1.235.2115.0
2017-02-05 12:47:00,1.235.2126.0
2017-02-05 14:19:00,1.235.2131.0
2017-02-05 16:03:00,1.235.2138.0
2017-02-05 17:46:00,1.235.2142.0
2017-02-05 19:35:00,1.235.2144.0
2017-02-05 21:11:00,1.235.2145.0
2017-02-05 22:49:00,1.235.2149.0
2017-02-06 00:38:00,1.235.2151.0
2017-02-06 02:19:00,1.235.2155.0
2017-01-12 04:53:00,1.235.216.0
2017-02-06 04:00:00,1.235.2160.0
2017-02-06 05:44:00,1.235.2163.0
2017-02-06 18:55:00,1.235.2212.0
2017-02-06 20:38:00,1.235.2219.0
2017-02-06 22:36:00,1.235.2224.0
2017-02-07 02:01:00,1.235.2232.0
2017-01-12 06:34:00,1.235.224.0
2017-02-07 05:15:00,1.235.2246.0
2017-02-07 07:01:00,1.235.2250.0
2017-02-07 08:45:00,1.235.2257.0
2017-02-07 10:34:00,1.235.2265.0
2017-02-07 12:12:00,1.235.2271.0
2017-02-07 14:09:00,1.235.2272.0
2017-02-07 15:58:00,1.235.2277.0
2017-02-07 17:41:00,1.235.2283.0
